,11659570,11861210,12043054,12244515,12438842,12638919,12831436,13029639,13230157,13422506,13620205,13809597,14009885,14210564,14391029,14589816,14779829,14967365
11659570,1.0,0.26112759643916916,0.17012726054922975,0.18862690707350901,0.1535904255319149,0.125,0.11846496106785318,0.0960604425256341,0.11939492166396543,0.12973533990659056,0.10978043912175649,0.07692307692307693,0.1012853470437018,0.05998080614203455,0.07529411764705882,0.06913691821057388,0.05589194224499301,0.05478896103896104
11861210,0.26112759643916916,1.0,0.2544776119402985,0.2755417956656347,0.2191380569758948,0.14333556597454788,0.16467065868263472,0.12285714285714286,0.16967930029154518,0.12948100588550027,0.09821882951653944,0.07676240208877284,0.08919202518363065,0.07796780684104627,0.06375838926174497,0.0687732342007435,0.07839294463498285,0.0611646418098031
12043054,0.17012726054922975,0.2544776119402985,1.0,0.3129357087529047,0.24167872648335745,0.2005475701574264,0.15077989601386482,0.1657010428736964,0.13300220750551878,0.10383631713554987,0.09865470852017937,0.11469344608879492,0.09376609994848016,0.10216406643180674,0.05986903648269411,0.04730031236055333,0.08337349397590361,0.06523534269199009
12244515,0.18862690707350901,0.2755417956656347,0.3129357087529047,1.0,0.29760986892829605,0.20687237026647967,0.18655360387643852,0.23456019962570182,0.2016656751933373,0.1309207025013305,0.14799154334038056,0.11194429566148902,0.1,0.10388945752302968,0.0803096274794388,0.07728119180633147,0.07472100921882581,0.06926952141057935
12438842,0.1535904255319149,0.2191380569758948,0.24167872648335745,0.29760986892829605,1.0,0.2696793002915452,0.24528301886792453,0.24688279301745636,0.21778042959427207,0.20494104435710275,0.15481832543443919,0.14715536105032823,0.13555675094136632,0.13260530421216848,0.10273972602739725,0.08655188459748721,0.11354581673306773,0.07944514501891552
12638919,0.125,0.14333556597454788,0.2005475701574264,0.20687237026647967,0.2696793002915452,1.0,0.24031960663798402,0.2753441802252816,0.1975806451612903,0.20863309352517986,0.21315932572050028,0.1685823754789272,0.15724286483575659,0.15236609464378575,0.1279527559055118,0.0970873786407767,0.12185495806610755,0.09220452640402348
12831436,0.11846496106785318,0.16467065868263472,0.15077989601386482,0.18655360387643852,0.24528301886792453,0.24031960663798402,1.0,0.361244019138756,0.2843680709534368,0.2313167259786477,0.1881616939364774,0.18059701492537314,0.19052369077306733,0.16524216524216523,0.14583333333333334,0.14216972878390202,0.12092815707273538,0.10403726708074534
13029639,0.0960604425256341,0.12285714285714286,0.1657010428736964,0.23456019962570182,0.24688279301745636,0.2753441802252816,0.361244019138756,1.0,0.31661971830985913,0.2414844941535333,0.23954183266932272,0.2178117048346056,0.19691695673794132,0.2044790652385589,0.15176151761517614,0.13748378728923477,0.1085814360770578,0.10664605873261206
13230157,0.11939492166396543,0.16967930029154518,0.13300220750551878,0.2016656751933373,0.21778042959427207,0.1975806451612903,0.2843680709534368,0.31661971830985913,1.0,0.25404040404040407,0.21401151631477927,0.21154803384768542,0.1791907514450867,0.18912529550827423,0.1495119787045253,0.142368533561351,0.1324823943661972,0.10582413399314808
13422506,0.12973533990659056,0.12948100588550027,0.10383631713554987,0.1309207025013305,0.20494104435710275,0.20863309352517986,0.2313167259786477,0.2414844941535333,0.25404040404040407,1.0,0.2656099903938521,0.23013565891472867,0.2002820874471086,0.21128062875635692,0.1809023215067893,0.19801553062985333,0.1839080459770115,0.12355356476297126
13620205,0.10978043912175649,0.09821882951653944,0.09865470852017937,0.14799154334038056,0.15481832543443919,0.21315932572050028,0.1881616939364774,0.23954183266932272,0.21401151631477927,0.2656099903938521,1.0,0.2994974874371859,0.21951219512195122,0.23187066974595844,0.207306338028169,0.20272572402044292,0.19047619047619047,0.13854748603351955
13809597,0.07692307692307693,0.07676240208877284,0.11469344608879492,0.11194429566148902,0.14715536105032823,0.1685823754789272,0.18059701492537314,0.2178117048346056,0.21154803384768542,0.23013565891472867,0.2994974874371859,1.0,0.30962343096234307,0.2727722772277228,0.24917413874469088,0.2184010719071014,0.26091127098321343,0.16026645768025077
14009885,0.1012853470437018,0.08919202518363065,0.09376609994848016,0.1,0.13555675094136632,0.15724286483575659,0.19052369077306733,0.19691695673794132,0.1791907514450867,0.2002820874471086,0.21951219512195122,0.30962343096234307,1.0,0.30358043368633386,0.26353276353276356,0.28190743338008417,0.21741133118378628,0.17264485612928657
14210564,0.05998080614203455,0.07796780684104627,0.10216406643180674,0.10388945752302968,0.13260530421216848,0.15236609464378575,0.16524216524216523,0.2044790652385589,0.18912529550827423,0.21128062875635692,0.23187066974595844,0.2727722772277228,0.30358043368633386,1.0,0.30526315789473685,0.2412726469288555,0.26517273576097106,0.18135922330097087
